"sale_yr","sale_month","sale_day","bedrooms","bathrooms","sqft_living","sqft_lot","floors","condition","grade","sqft_above","sqft_basement","yr_built","zipcode","lat","long","sqft_living15","sqft_lot15","price"
2014.0,6.0,25.0,2.0,1.0,870.0,5400.0,1.0,3.0,6.0,870.0,0.0,1950.0,98126.0,47.52,-122.374,990.0,5200.0,310000.0
2015.0,1.0,2.0,3.0,1.75,1600.0,313672.0,1.0,4.0,7.0,1600.0,0.0,1960.0,98058.0,47.4129,-122.08,1780.0,90860.0,408000.0
2014.0,11.0,13.0,2.0,1.5,1040.0,83199.0,1.0,4.0,7.0,870.0,170.0,1965.0,98070.0,47.4222,-122.443,1760.0,75794.0,310000.0
2014.0,9.0,17.0,3.0,3.0,2240.0,11536.0,2.0,3.0,7.0,2240.0,0.0,1943.0,98178.0,47.4886,-122.245,1650.0,8760.0,323500.0
2014.0,5.0,9.0,4.0,2.0,2190.0,14439.0,1.0,4.0,7.0,1180.0,1010.0,1977.0,98001.0,47.2702,-122.29,2160.0,14439.0,280000.0
2014.0,9.0,16.0,3.0,2.5,1730.0,6653.0,1.0,4.0,7.0,1360.0,370.0,1990.0,98042.0,47.3588,-122.088,1730.0,7061.0,269000.0
2014.0,12.0,19.0,3.0,1.0,1820.0,8142.0,1.0,3.0,7.0,1040.0,780.0,1961.0,98168.0,47.505,-122.316,1820.0,8142.0,309000.0
2014.0,10.0,13.0,4.0,2.5,3810.0,13579.0,2.0,3.0,10.0,3810.0,0.0,2003.0,98007.0,47.6006,-122.153,3310.0,9270.0,920000.0
2014.0,11.0,21.0,3.0,1.75,1520.0,7252.0,1.0,3.0,7.0,1140.0,380.0,1975.0,98072.0,47.7358,-122.175,1910.0,7820.0,405000.0
2014.0,5.0,2.0,4.0,2.25,2200.0,11250.0,1.5,5.0,7.0,1300.0,900.0,1920.0,98033.0,47.6845,-122.201,2320.0,10814.0,698000.0
2015.0,4.0,14.0,3.0,1.0,1200.0,12500.0,1.5,3.0,6.0,1200.0,0.0,1936.0,98198.0,47.4162,-122.329,1200.0,7500.0,204000.0
2014.0,5.0,16.0,3.0,2.0,2220.0,6641.0,1.0,4.0,7.0,1220.0,1000.0,1947.0,98199.0,47.6426,-122.388,1800.0,5900.0,875000.0
2014.0,5.0,27.0,5.0,3.0,2750.0,3800.0,1.5,5.0,7.0,1750.0,1000.0,1926.0,98115.0,47.6845,-122.313,1900.0,3800.0,525000.0
2014.0,11.0,24.0,3.0,2.5,2280.0,5000.0,2.0,4.0,9.0,2280.0,0.0,1926.0,98105.0,47.6574,-122.278,2200.0,5000.0,1325000.0
2015.0,1.0,20.0,4.0,2.0,1610.0,6650.0,1.0,3.0,7.0,1610.0,0.0,1989.0,98023.0,47.3085,-122.358,1960.0,6650.0,259950.0
2014.0,6.0,10.0,3.0,3.0,2940.0,4622.0,2.0,4.0,9.0,2230.0,710.0,1988.0,98105.0,47.6641,-122.293,1580.0,4000.0,1070000.0
2015.0,3.0,9.0,3.0,1.5,1110.0,1150.0,2.0,3.0,8.0,940.0,170.0,2007.0,98144.0,47.5929,-122.306,1380.0,1751.0,190500.0
2014.0,11.0,12.0,3.0,2.25,2560.0,117176.0,1.0,4.0,9.0,1280.0,1280.0,1977.0,98027.0,47.4655,-122.033,2760.0,57063.0,465000.0
2014.0,7.0,31.0,6.0,4.5,2810.0,11214.0,1.0,3.0,8.0,2010.0,800.0,1958.0,98031.0,47.4045,-122.197,1940.0,8349.0,290000.0
2014.0,8.0,26.0,3.0,1.0,1010.0,10800.0,1.0,4.0,7.0,1010.0,0.0,1972.0,98045.0,47.4483,-121.773,1370.0,9500.0,290000.0
2014.0,9.0,26.0,3.0,2.5,1600.0,2231.0,2.0,3.0,7.0,1600.0,0.0,2003.0,98001.0,47.3314,-122.29,1600.0,2962.0,214000.0
2014.0,7.0,25.0,3.0,2.5,2497.0,4400.0,2.0,3.0,8.0,2497.0,0.0,2007.0,98001.0,47.2873,-122.283,2434.0,4400.0,275000.0
2014.0,7.0,9.0,3.0,1.5,1800.0,12196.0,1.0,4.0,7.0,1800.0,0.0,1966.0,98023.0,47.333,-122.345,1490.0,11730.0,305000.0
2015.0,4.0,9.0,5.0,2.5,2570.0,61855.0,1.0,4.0,7.0,1470.0,1100.0,1981.0,98092.0,47.3013,-122.109,1990.0,49658.0,449000.0
2014.0,10.0,21.0,3.0,2.5,1320.0,4320.0,1.0,3.0,6.0,660.0,660.0,1918.0,98106.0,47.5327,-122.347,1190.0,4200.0,366000.0
2015.0,3.0,28.0,3.0,2.5,1670.0,5090.0,2.0,3.0,7.0,1670.0,0.0,2003.0,98056.0,47.4799,-122.18,2560.0,4851.0,348000.0
2014.0,12.0,3.0,4.0,2.5,2800.0,21370.0,2.0,3.0,8.0,2800.0,0.0,2003.0,98028.0,47.776,-122.246,1880.0,9336.0,515000.0
2014.0,7.0,30.0,3.0,2.5,2590.0,21494.0,2.0,4.0,8.0,2590.0,0.0,1991.0,98074.0,47.6139,-122.061,2590.0,10720.0,815000.0
2014.0,6.0,5.0,3.0,2.0,1330.0,8100.0,1.0,4.0,7.0,1330.0,0.0,1969.0,98034.0,47.7251,-122.175,1590.0,8100.0,386000.0
2014.0,8.0,26.0,3.0,1.0,1470.0,7930.0,1.0,3.0,7.0,1070.0,400.0,1950.0,98177.0,47.7013,-122.368,1440.0,8100.0,399950.0
2015.0,4.0,3.0,3.0,2.5,1790.0,6452.0,2.0,3.0,7.0,1790.0,0.0,2004.0,98038.0,47.3841,-122.042,1610.0,3600.0,315000.0
2014.0,8.0,7.0,3.0,1.0,1700.0,7700.0,1.0,3.0,7.0,1120.0,580.0,1960.0,98168.0,47.5114,-122.318,1700.0,8800.0,250000.0
2014.0,6.0,23.0,4.0,2.5,3420.0,30410.0,2.0,3.0,9.0,3420.0,0.0,1988.0,98077.0,47.7745,-122.088,2940.0,45916.0,725000.0
2014.0,8.0,17.0,4.0,2.5,2810.0,52062.0,1.5,4.0,9.0,2810.0,0.0,1988.0,98075.0,47.5941,-122.029,3330.0,49783.0,855000.0
2014.0,8.0,8.0,2.0,1.0,720.0,6321.0,1.0,3.0,6.0,720.0,0.0,1940.0,98118.0,47.551,-122.289,920.0,5684.0,235000.0
2015.0,3.0,30.0,3.0,2.25,1490.0,8722.0,2.0,3.0,7.0,1490.0,0.0,1997.0,98030.0,47.3648,-122.185,1510.0,8061.0,230000.0
2014.0,7.0,29.0,3.0,2.5,1690.0,1609.0,2.0,3.0,8.0,1150.0,540.0,2014.0,98029.0,47.5521,-121.998,1690.0,1860.0,404763.0
2014.0,9.0,23.0,3.0,2.5,1720.0,3407.0,2.0,3.0,7.0,1720.0,0.0,1992.0,98031.0,47.4034,-122.188,1720.0,3407.0,245000.0
2014.0,12.0,4.0,4.0,2.5,2280.0,7219.0,2.0,4.0,8.0,2280.0,0.0,1987.0,98029.0,47.5719,-122.021,2240.0,7471.0,626100.0
2015.0,3.0,2.0,3.0,1.0,1100.0,4080.0,1.0,4.0,7.0,900.0,200.0,1929.0,98103.0,47.6872,-122.351,1170.0,4080.0,428750.0
2015.0,3.0,11.0,4.0,2.5,2500.0,8434.0,2.0,4.0,8.0,2500.0,0.0,1988.0,98052.0,47.6915,-122.101,1900.0,8131.0,684000.0
2014.0,9.0,15.0,2.0,1.0,1280.0,5250.0,1.0,4.0,7.0,1140.0,140.0,1942.0,98126.0,47.5258,-122.377,1050.0,5250.0,350000.0
2014.0,5.0,29.0,5.0,2.0,1930.0,9747.0,1.0,4.0,7.0,1020.0,910.0,1962.0,98028.0,47.7743,-122.235,2040.0,9370.0,400000.0
2014.0,5.0,25.0,3.0,3.0,2980.0,28000.0,1.0,3.0,10.0,1820.0,1160.0,1981.0,98052.0,47.7318,-122.139,2570.0,28500.0,675000.0
2014.0,6.0,27.0,4.0,2.25,3190.0,11597.0,2.0,3.0,10.0,2300.0,890.0,1984.0,98074.0,47.6323,-122.039,2990.0,10679.0,750000.0
2014.0,6.0,9.0,3.0,1.75,1710.0,10800.0,1.0,4.0,7.0,1710.0,0.0,1958.0,98028.0,47.7391,-122.241,1890.0,10800.0,368000.0
2015.0,3.0,27.0,3.0,1.0,1980.0,6450.0,1.0,4.0,6.0,1120.0,860.0,1950.0,98106.0,47.5291,-122.356,1180.0,5160.0,342000.0
2014.0,9.0,22.0,4.0,2.25,1890.0,8549.0,1.0,3.0,8.0,1890.0,0.0,1967.0,98008.0,47.6328,-122.117,1940.0,7210.0,525000.0
2015.0,3.0,24.0,3.0,2.75,2500.0,35245.0,1.0,3.0,7.0,1580.0,920.0,2000.0,98042.0,47.3414,-122.117,2060.0,153766.0,397900.0
2015.0,1.0,28.0,3.0,2.0,1080.0,11856.0,1.0,5.0,7.0,1080.0,0.0,1986.0,98033.0,47.6955,-122.175,1220.0,9247.0,392800.0
2014.0,5.0,19.0,3.0,2.25,1450.0,1445.0,2.0,3.0,7.0,980.0,470.0,2005.0,98122.0,47.6184,-122.301,1510.0,1370.0,482500.0
2014.0,9.0,9.0,4.0,2.5,2750.0,10159.0,2.0,3.0,10.0,2750.0,0.0,1991.0,98006.0,47.5426,-122.135,3160.0,10159.0,812500.0
2014.0,11.0,4.0,3.0,1.75,1830.0,27468.0,1.0,3.0,7.0,1830.0,0.0,1954.0,98028.0,47.7754,-122.233,1860.0,10180.0,398000.0
2015.0,5.0,7.0,2.0,3.25,1550.0,1767.0,3.0,3.0,8.0,1550.0,0.0,2006.0,98075.0,47.5684,-122.06,2710.0,3444.0,1075000.0
2014.0,10.0,3.0,4.0,2.0,1720.0,5472.0,1.0,3.0,6.0,860.0,860.0,1923.0,98118.0,47.5299,-122.288,1720.0,5670.0,275000.0
2014.0,8.0,22.0,5.0,2.0,2880.0,12000.0,2.0,3.0,8.0,2880.0,0.0,1921.0,98144.0,47.5861,-122.295,1720.0,5000.0,780000.0
2014.0,7.0,24.0,3.0,1.5,1220.0,8345.0,1.5,3.0,7.0,1220.0,0.0,1931.0,98178.0,47.5038,-122.266,1880.0,10169.0,225000.0
2014.0,7.0,22.0,3.0,3.0,1560.0,2250.0,2.0,3.0,9.0,1560.0,0.0,2009.0,98103.0,47.6929,-122.333,1610.0,4500.0,503045.0
2014.0,9.0,12.0,2.0,2.0,1090.0,1357.0,2.0,3.0,7.0,1090.0,0.0,1990.0,98028.0,47.7526,-122.244,1078.0,1318.0,249000.0
2014.0,7.0,10.0,4.0,1.0,1140.0,5940.0,1.0,3.0,7.0,1140.0,0.0,1916.0,98103.0,47.6795,-122.354,1630.0,4000.0,569950.0
2015.0,1.0,26.0,2.0,2.25,1040.0,1377.0,2.0,3.0,8.0,1040.0,0.0,2003.0,98105.0,47.6692,-122.279,1264.0,1892.0,450000.0
2015.0,4.0,29.0,3.0,1.75,1270.0,9170.0,1.0,3.0,7.0,1270.0,0.0,1969.0,98052.0,47.6706,-122.151,1700.0,8500.0,555000.0
2015.0,1.0,6.0,3.0,1.5,1240.0,5200.0,1.0,5.0,6.0,1240.0,0.0,1970.0,98042.0,47.3683,-122.079,1060.0,5200.0,214000.0
2015.0,5.0,12.0,3.0,1.5,1420.0,5000.0,1.0,3.0,7.0,920.0,500.0,1987.0,98198.0,47.4192,-122.33,1400.0,7500.0,205000.0
2015.0,4.0,21.0,3.0,2.5,2390.0,15084.0,2.0,3.0,8.0,2390.0,0.0,2000.0,98010.0,47.3389,-122.048,1850.0,17494.0,790000.0
2014.0,7.0,23.0,3.0,2.25,2700.0,4025.0,2.0,4.0,8.0,1760.0,940.0,1907.0,98122.0,47.6074,-122.294,1580.0,4025.0,552500.0
2014.0,11.0,19.0,3.0,3.0,3490.0,4500.0,2.5,3.0,9.0,3170.0,320.0,1924.0,98102.0,47.6394,-122.321,2840.0,4050.0,1050000.0
2014.0,7.0,29.0,3.0,1.75,1620.0,5500.0,1.0,3.0,7.0,1110.0,510.0,1950.0,98112.0,47.6393,-122.308,2100.0,6500.0,680000.0
2015.0,4.0,22.0,2.0,1.5,1300.0,4000.0,1.5,4.0,6.0,1300.0,0.0,1900.0,98144.0,47.5937,-122.301,1480.0,4000.0,431000.0
2015.0,4.0,14.0,3.0,1.0,1250.0,7200.0,1.0,3.0,7.0,1250.0,0.0,1964.0,98008.0,47.6342,-122.12,1430.0,7400.0,485000.0
2014.0,9.0,29.0,4.0,1.75,2040.0,15000.0,1.0,4.0,7.0,1360.0,680.0,1967.0,98092.0,47.3107,-122.189,2310.0,15000.0,355000.0
2015.0,3.0,6.0,5.0,2.5,2200.0,6250.0,2.0,3.0,7.0,2200.0,0.0,1996.0,98038.0,47.3675,-122.021,1850.0,6091.0,259875.0
2014.0,9.0,30.0,4.0,2.5,2980.0,8786.0,2.0,3.0,8.0,2980.0,0.0,2003.0,98038.0,47.378,-122.03,2980.0,6718.0,382500.0
2015.0,1.0,26.0,3.0,2.0,1540.0,6000.0,1.0,4.0,6.0,1540.0,0.0,1953.0,98155.0,47.7372,-122.307,1490.0,8213.0,229000.0
2014.0,9.0,16.0,3.0,2.25,1760.0,1800.0,2.0,3.0,7.0,1330.0,430.0,1983.0,98199.0,47.6579,-122.394,1150.0,4575.0,440000.0
2015.0,4.0,28.0,3.0,2.5,2810.0,4984.0,1.0,3.0,9.0,1750.0,1060.0,2006.0,98055.0,47.4461,-122.209,2810.0,5711.0,479950.0
2014.0,9.0,11.0,3.0,2.5,2880.0,36820.0,2.0,3.0,10.0,2880.0,0.0,1992.0,98077.0,47.766,-122.044,3190.0,36820.0,710800.0
2015.0,2.0,10.0,3.0,2.5,2700.0,6037.0,2.0,3.0,8.0,2700.0,0.0,2004.0,98065.0,47.5376,-121.879,2740.0,6054.0,565000.0
2015.0,2.0,23.0,5.0,3.0,2680.0,9624.0,2.0,3.0,7.0,1870.0,810.0,1995.0,98010.0,47.3279,-122.006,1860.0,9921.0,359999.0
2014.0,11.0,5.0,2.0,2.0,1440.0,1170.0,2.0,3.0,9.0,960.0,480.0,2004.0,98116.0,47.5592,-122.385,1440.0,1350.0,435000.0
2014.0,11.0,21.0,3.0,1.75,1550.0,9060.0,2.0,3.0,7.0,1550.0,0.0,1948.0,98146.0,47.5093,-122.345,1080.0,7620.0,225000.0
2014.0,5.0,12.0,3.0,1.75,1720.0,5000.0,1.0,3.0,9.0,1720.0,0.0,1954.0,98122.0,47.6157,-122.29,2120.0,4188.0,770000.0
2014.0,5.0,7.0,1.0,1.0,1100.0,4373.0,1.0,2.0,6.0,820.0,280.0,1947.0,98166.0,47.4653,-122.338,1100.0,7500.0,250000.0
2014.0,6.0,12.0,3.0,1.0,1180.0,11862.0,1.0,4.0,7.0,1180.0,0.0,1948.0,98177.0,47.7153,-122.363,1540.0,8100.0,397990.0
2014.0,10.0,7.0,3.0,1.75,2090.0,7461.0,1.0,3.0,6.0,1200.0,890.0,1986.0,98030.0,47.3764,-122.184,1420.0,7462.0,258000.0
2014.0,5.0,6.0,5.0,2.5,2240.0,7770.0,1.0,3.0,7.0,1340.0,900.0,1978.0,98034.0,47.7198,-122.171,1820.0,7770.0,455000.0
2014.0,10.0,31.0,5.0,3.25,3540.0,5971.0,1.0,3.0,10.0,2000.0,1540.0,2005.0,98033.0,47.6643,-122.202,2820.0,6029.0,1348000.0
2015.0,1.0,9.0,4.0,2.25,2840.0,31720.0,1.0,3.0,8.0,1780.0,1060.0,1958.0,98177.0,47.7505,-122.375,2290.0,29577.0,600000.0
2015.0,2.0,5.0,4.0,2.5,2080.0,7047.0,2.0,3.0,8.0,2080.0,0.0,1996.0,98092.0,47.2627,-122.215,2580.0,7227.0,329800.0
2015.0,4.0,21.0,2.0,1.0,1550.0,38449.0,1.0,3.0,6.0,1550.0,0.0,1947.0,98055.0,47.4315,-122.199,1188.0,25875.0,222000.0
2015.0,4.0,5.0,4.0,2.5,1900.0,9240.0,1.0,3.0,7.0,1900.0,0.0,1962.0,98007.0,47.6167,-122.137,2040.0,8052.0,450000.0
2014.0,7.0,23.0,4.0,2.0,1410.0,4480.0,1.5,3.0,8.0,1410.0,0.0,1927.0,98109.0,47.6385,-122.344,1240.0,3400.0,625000.0
2015.0,3.0,12.0,2.0,1.0,1240.0,11393.0,1.0,4.0,7.0,1240.0,0.0,1960.0,98030.0,47.3714,-122.207,1660.0,11393.0,226800.0
2014.0,10.0,3.0,4.0,2.75,3390.0,16153.0,1.0,4.0,7.0,1970.0,1420.0,1961.0,98031.0,47.3954,-122.184,2530.0,8495.0,350000.0
2015.0,3.0,12.0,3.0,1.75,1400.0,8640.0,1.0,3.0,7.0,1400.0,0.0,1962.0,98011.0,47.7659,-122.204,1630.0,8640.0,395000.0
2014.0,9.0,19.0,5.0,3.0,2110.0,5260.0,2.0,3.0,7.0,1670.0,440.0,2002.0,98118.0,47.5449,-122.272,2110.0,5260.0,285000.0
2015.0,1.0,7.0,3.0,1.0,1310.0,18135.0,1.0,3.0,7.0,1310.0,0.0,1948.0,98008.0,47.6065,-122.113,2150.0,18135.0,553000.0
2015.0,5.0,5.0,3.0,1.0,1270.0,16800.0,1.0,4.0,7.0,1270.0,0.0,1957.0,98188.0,47.4599,-122.276,1700.0,10200.0,254000.0
2014.0,8.0,26.0,2.0,1.5,2060.0,10880.0,1.0,3.0,6.0,1190.0,870.0,1924.0,98106.0,47.515,-122.362,1430.0,8781.0,348140.0
2014.0,6.0,26.0,4.0,2.75,2530.0,7350.0,1.0,5.0,8.0,1280.0,1250.0,1977.0,98023.0,47.313,-122.374,2280.0,7350.0,354950.0
2014.0,12.0,4.0,3.0,1.5,1900.0,43186.0,1.5,4.0,7.0,1300.0,600.0,1971.0,98038.0,47.4199,-121.99,2080.0,108028.0,427500.0
2015.0,2.0,17.0,5.0,3.5,2880.0,10000.0,2.0,3.0,8.0,1980.0,900.0,1991.0,98055.0,47.4874,-122.223,2120.0,9535.0,439000.0
2014.0,11.0,17.0,4.0,2.5,2820.0,25995.0,2.0,3.0,9.0,2820.0,0.0,1998.0,98010.0,47.3415,-122.029,3330.0,27653.0,545000.0
2014.0,10.0,17.0,3.0,1.0,1620.0,4774.0,1.5,3.0,7.0,1620.0,0.0,1920.0,98103.0,47.659,-122.339,1880.0,4560.0,842000.0
2014.0,6.0,9.0,2.0,1.0,1200.0,9000.0,1.0,5.0,6.0,1200.0,0.0,1917.0,98198.0,47.4039,-122.323,1660.0,9000.0,255000.0
2015.0,2.0,25.0,5.0,1.75,1950.0,8720.0,1.0,3.0,7.0,1050.0,900.0,1962.0,98001.0,47.3381,-122.289,1660.0,8030.0,274000.0
2014.0,5.0,9.0,3.0,2.0,1920.0,8075.0,1.0,4.0,7.0,1510.0,410.0,1969.0,98023.0,47.3092,-122.375,1920.0,7826.0,260000.0
2014.0,5.0,7.0,4.0,2.0,2510.0,13695.0,1.0,4.0,7.0,1280.0,1230.0,1961.0,98033.0,47.7005,-122.174,1220.0,12500.0,581000.0
2015.0,3.0,18.0,8.0,2.5,2280.0,3000.0,1.5,3.0,7.0,1210.0,1070.0,1911.0,98105.0,47.6675,-122.316,1610.0,3000.0,700000.0
2015.0,4.0,4.0,4.0,1.75,2260.0,41236.0,1.0,4.0,8.0,1690.0,570.0,1962.0,98029.0,47.5528,-122.034,3080.0,30240.0,679000.0
2015.0,2.0,24.0,4.0,2.5,2210.0,213008.0,1.0,4.0,7.0,1210.0,1000.0,1975.0,98038.0,47.4039,-121.98,2270.0,52707.0,415000.0
2014.0,12.0,22.0,3.0,2.0,2150.0,3880.0,1.0,3.0,8.0,1080.0,1070.0,1951.0,98117.0,47.6814,-122.392,2130.0,4000.0,575000.0
2014.0,7.0,17.0,3.0,2.25,1400.0,7205.0,1.0,3.0,7.0,1140.0,260.0,1985.0,98030.0,47.349,-122.166,1970.0,7252.0,220000.0
2014.0,5.0,6.0,4.0,3.0,2450.0,10117.0,1.0,5.0,8.0,1580.0,870.0,1967.0,98006.0,47.5694,-122.132,2530.0,10125.0,610000.0
2015.0,3.0,3.0,4.0,2.5,2800.0,6874.0,2.0,3.0,9.0,2170.0,630.0,1990.0,98112.0,47.6215,-122.29,1430.0,6240.0,883000.0
2014.0,12.0,13.0,3.0,2.5,1610.0,1356.0,2.0,3.0,8.0,1240.0,370.0,2007.0,98106.0,47.5257,-122.361,1270.0,1314.0,320000.0
2014.0,5.0,30.0,3.0,1.75,1510.0,44000.0,1.0,3.0,7.0,1240.0,270.0,1989.0,98045.0,47.4851,-121.716,2290.0,36242.0,425000.0
2014.0,7.0,17.0,6.0,3.0,2320.0,4502.0,1.0,4.0,7.0,1200.0,1120.0,1987.0,98108.0,47.5552,-122.3,1160.0,5628.0,384000.0
2014.0,6.0,26.0,4.0,1.75,2110.0,265716.0,1.0,4.0,8.0,2110.0,0.0,1979.0,98053.0,47.657,-122.026,2110.0,110597.0,568000.0
2015.0,5.0,1.0,4.0,1.5,1470.0,5850.0,1.0,4.0,7.0,810.0,660.0,1973.0,98052.0,47.7,-122.129,1290.0,7300.0,426000.0
2014.0,12.0,9.0,4.0,2.75,2670.0,6780.0,2.0,5.0,8.0,1630.0,1040.0,1908.0,98118.0,47.5131,-122.256,2400.0,5989.0,675000.0
2014.0,8.0,19.0,3.0,2.0,1700.0,52826.0,1.0,3.0,7.0,1700.0,0.0,1991.0,98058.0,47.4164,-122.092,2480.0,114728.0,429000.0
2015.0,4.0,21.0,4.0,1.5,1810.0,6583.0,1.0,3.0,7.0,1500.0,310.0,1968.0,98133.0,47.7273,-122.351,860.0,8670.0,799000.0
2015.0,4.0,20.0,3.0,3.25,4110.0,20900.0,2.0,3.0,9.0,2630.0,1480.0,2002.0,98006.0,47.5506,-122.187,2640.0,14700.0,925000.0
2015.0,2.0,24.0,3.0,1.5,2080.0,5000.0,1.0,3.0,7.0,1300.0,780.0,1963.0,98118.0,47.5322,-122.29,1860.0,5000.0,420000.0
2014.0,12.0,18.0,2.0,1.0,1100.0,4000.0,1.0,3.0,7.0,1100.0,0.0,1906.0,98109.0,47.6388,-122.35,1590.0,4000.0,570000.0
2014.0,12.0,10.0,5.0,2.75,1690.0,4000.0,1.0,5.0,7.0,970.0,720.0,1943.0,98106.0,47.5312,-122.354,1240.0,4000.0,399990.0
2014.0,9.0,15.0,4.0,2.25,1740.0,9613.0,2.0,5.0,8.0,1740.0,0.0,1989.0,98058.0,47.463,-122.125,1680.0,9769.0,300000.0
2014.0,10.0,14.0,3.0,1.0,1010.0,11880.0,1.0,3.0,7.0,1010.0,0.0,1960.0,98030.0,47.3762,-122.219,1150.0,9435.0,145000.0
2015.0,3.0,5.0,3.0,1.0,1010.0,11880.0,1.0,3.0,7.0,1010.0,0.0,1960.0,98030.0,47.3762,-122.219,1150.0,9435.0,255000.0
2014.0,7.0,2.0,3.0,1.75,1200.0,24805.0,1.0,3.0,6.0,1200.0,0.0,1984.0,98031.0,47.4236,-122.195,2150.0,4339.0,250000.0
2014.0,6.0,11.0,5.0,2.5,2340.0,6000.0,2.0,4.0,10.0,2340.0,0.0,1922.0,98144.0,47.5764,-122.287,2350.0,6000.0,1085000.0
2014.0,12.0,16.0,3.0,1.5,1590.0,8256.0,1.0,3.0,7.0,1090.0,500.0,1969.0,98003.0,47.3488,-122.304,1950.0,7840.0,284850.0
2014.0,8.0,26.0,3.0,1.0,1590.0,8160.0,1.0,3.0,7.0,1090.0,500.0,1954.0,98198.0,47.4013,-122.321,1540.0,10500.0,325000.0
2015.0,4.0,8.0,2.0,1.0,1190.0,5000.0,1.0,3.0,7.0,1190.0,0.0,1925.0,98116.0,47.5717,-122.382,1600.0,5000.0,487500.0
2014.0,8.0,12.0,3.0,2.25,2130.0,12286.0,2.0,3.0,8.0,2130.0,0.0,1977.0,98052.0,47.6471,-122.114,2130.0,10158.0,534950.0
2014.0,5.0,6.0,4.0,3.0,3100.0,15480.0,2.0,3.0,8.0,2400.0,700.0,1996.0,98028.0,47.7466,-122.241,2000.0,42500.0,563000.0
2014.0,5.0,7.0,3.0,2.5,3240.0,108366.0,2.0,4.0,10.0,3240.0,0.0,1991.0,98042.0,47.327,-122.094,2090.0,108366.0,651000.0
2015.0,3.0,21.0,4.0,2.25,2650.0,8149.0,1.0,4.0,8.0,1610.0,1040.0,1975.0,98006.0,47.5624,-122.176,2290.0,8019.0,665000.0
2014.0,11.0,2.0,4.0,2.5,2560.0,4000.0,2.0,5.0,8.0,1610.0,950.0,1929.0,98117.0,47.6885,-122.386,1760.0,4000.0,825000.0
2014.0,6.0,25.0,3.0,1.0,1150.0,4800.0,1.5,4.0,6.0,1150.0,0.0,1938.0,98002.0,47.3101,-122.212,1310.0,9510.0,200000.0
2014.0,9.0,4.0,3.0,2.0,1760.0,6092.0,1.0,3.0,7.0,1760.0,0.0,1998.0,98030.0,47.3838,-122.184,2590.0,6255.0,295000.0
2014.0,7.0,14.0,3.0,2.5,3200.0,18750.0,1.0,2.0,9.0,2660.0,540.0,1967.0,98027.0,47.5717,-122.12,3200.0,22475.0,580000.0
2015.0,3.0,26.0,3.0,1.0,1000.0,8470.0,1.0,4.0,6.0,1000.0,0.0,1963.0,98023.0,47.3056,-122.37,1020.0,8470.0,196000.0
2015.0,1.0,21.0,4.0,2.5,2300.0,4249.0,2.0,3.0,8.0,2300.0,0.0,2006.0,98038.0,47.3516,-122.0,2390.0,4385.0,353000.0
2014.0,6.0,27.0,3.0,1.75,1400.0,6300.0,1.0,3.0,7.0,1400.0,0.0,1998.0,98022.0,47.2074,-122.001,1400.0,8490.0,235000.0
2015.0,3.0,20.0,3.0,2.5,3080.0,13880.0,2.0,3.0,9.0,3080.0,0.0,1990.0,98038.0,47.3726,-122.025,2780.0,15318.0,569999.0
2015.0,3.0,6.0,4.0,3.0,2660.0,4600.0,1.5,3.0,8.0,1820.0,840.0,1906.0,98112.0,47.6258,-122.305,2350.0,4600.0,1234000.0
2014.0,10.0,16.0,3.0,2.0,1100.0,6360.0,1.0,3.0,7.0,1100.0,0.0,1991.0,98038.0,47.3878,-122.052,1620.0,6360.0,240000.0
2014.0,9.0,11.0,4.0,3.25,3640.0,3604.0,2.0,5.0,9.0,1960.0,1680.0,1913.0,98122.0,47.6145,-122.284,1940.0,4600.0,1265000.0
2014.0,6.0,24.0,4.0,2.0,1310.0,8454.0,1.0,4.0,7.0,1310.0,0.0,1953.0,98155.0,47.7572,-122.318,1320.0,8274.0,304000.0
2014.0,6.0,9.0,2.0,1.0,1140.0,5100.0,1.0,3.0,7.0,1140.0,0.0,1942.0,98136.0,47.5323,-122.383,1230.0,5100.0,400000.0
2014.0,11.0,20.0,3.0,2.5,2100.0,6825.0,2.0,3.0,8.0,2100.0,0.0,1994.0,98055.0,47.4314,-122.189,2180.0,7614.0,305000.0
2014.0,8.0,12.0,2.0,1.5,1400.0,9031.0,1.0,3.0,7.0,960.0,440.0,1982.0,98023.0,47.2915,-122.368,1450.0,7658.0,190000.0
2014.0,5.0,27.0,3.0,1.75,1930.0,36210.0,1.0,3.0,8.0,1930.0,0.0,1977.0,98072.0,47.7692,-122.128,1930.0,35060.0,570000.0
2014.0,6.0,24.0,2.0,1.0,690.0,5280.0,1.0,4.0,5.0,690.0,0.0,1942.0,98056.0,47.4953,-122.187,1140.0,4860.0,139000.0
2014.0,11.0,19.0,4.0,1.5,1430.0,6380.0,1.5,4.0,7.0,1130.0,300.0,1945.0,98115.0,47.6942,-122.319,1570.0,6380.0,525000.0
2014.0,7.0,16.0,1.0,1.0,1110.0,5421.0,1.0,3.0,6.0,1110.0,0.0,1935.0,98177.0,47.7322,-122.359,1230.0,8100.0,293000.0
2014.0,10.0,28.0,3.0,2.25,1500.0,15334.0,2.0,4.0,7.0,1500.0,0.0,1992.0,98042.0,47.3719,-122.091,1530.0,8102.0,240000.0
